open_time,open,high,low,close,volume,close_time
1579464000000,8646.67000000,8758.84000000,8466.00000000,8701.70000000,12616.61346800,1579478399999
1579478400000,8701.72000000,8735.84000000,8627.94000000,8667.56000000,5725.63372400,1579492799999
1579492800000,8667.64000000,8694.00000000,8632.76000000,8665.14000000,4331.12923500,1579507199999
1579507200000,8665.24000000,8682.92000000,8595.00000000,8615.25000000,6628.20800100,1579521599999
1579521600000,8615.71000000,8678.55000000,8521.28000000,8675.38000000,11184.19604500,1579535999999
1579536000000,8675.45000000,8709.31000000,8640.15000000,8673.67000000,5034.32793000,1579550399999
1579550400000,8673.51000000,8746.99000000,8616.00000000,8642.35000000,5993.14481100,1579564799999
1579564800000,8642.35000000,8683.00000000,8618.00000000,8674.10000000,3485.22486900,1579579199999
1579579200000,8674.09000000,8699.84000000,8623.64000000,8634.70000000,3723.75189800,1579593599999
1579593600000,8634.16000000,8677.12000000,8602.80000000,8656.76000000,5719.12137500,1579607999999
1579608000000,8656.76000000,8676.95000000,8634.62000000,8645.06000000,4495.17276500,1579622399999
1579622400000,8645.10000000,8663.47000000,8488.00000000,8531.86000000,7182.07013000,1579636799999
1579636800000,8530.75000000,8789.00000000,8529.11000000,8736.03000000,11889.34662200,1579651199999
1579651200000,8736.04000000,8758.08000000,8701.00000000,8715.77000000,3142.10979400,1579665599999
1579665600000,8715.00000000,8818.00000000,8706.07000000,8740.27000000,4893.52592800,1579679999999
1579680000000,8740.49000000,8746.34000000,8622.00000000,8659.87000000,8024.69159100,1579694399999
1579694400000,8659.00000000,8681.08000000,8636.31000000,8655.37000000,4586.76527800,1579708799999
1579708800000,8655.32000000,8710.45000000,8590.00000000,8670.39000000,6263.95924500,1579723199999
1579723200000,8670.00000000,8686.22000000,8645.80000000,8682.36000000,2169.50530200,1579737599999
1579737600000,8682.77000000,8691.81000000,8568.26000000,8597.23000000,5642.14209600,1579751999999
1579752000000,8598.00000000,8613.38000000,8502.00000000,8581.75000000,7387.61538700,1579766399999
1579766400000,8581.71000000,8624.51000000,8400.00000000,8423.00000000,12779.65843800,1579780799999
1579780800000,8422.98000000,8488.00000000,8326.00000000,8359.42000000,10362.74828200,1579795199999
1579795200000,8357.81000000,8380.00000000,8306.39000000,8370.98000000,6489.03827700,1579809599999
1579809600000,8369.90000000,8445.00000000,8345.79000000,8404.52000000,5504.74211700,1579823999999
1579824000000,8404.52000000,8419.86000000,8275.50000000,8320.57000000,6228.83462100,1579838399999
1579838400000,8320.59000000,8353.91000000,8295.92000000,8340.00000000,4078.67025700,1579852799999
1579852800000,8338.53000000,8418.00000000,8238.00000000,8412.77000000,11287.41609900,1579867199999
1579867200000,8413.42000000,8515.00000000,8369.72000000,8506.44000000,9972.41920100,1579881599999
1579881600000,8507.80000000,8528.02000000,8445.14000000,8498.76000000,5464.76364400,1579895999999
1579896000000,8498.50000000,8519.75000000,8413.36000000,8439.00000000,4655.42570700,1579910399999
1579910400000,8438.99000000,8451.26000000,8254.90000000,8297.62000000,7158.44945500,1579924799999
1579924800000,8298.08000000,8357.89000000,8282.25000000,8316.20000000,3417.04332600,1579939199999
1579939200000,8316.72000000,8382.97000000,8306.65000000,8316.44000000,4284.60674700,1579953599999
1579953600000,8316.44000000,8358.94000000,8286.87000000,8335.14000000,4009.82467200,1579967999999
1579968000000,8334.60000000,8375.00000000,8325.00000000,8362.91000000,2643.20754600,1579982399999
1579982400000,8362.25000000,8420.00000000,8340.00000000,8340.58000000,4008.02618600,1579996799999
1579996800000,8340.01000000,8386.80000000,8293.66000000,8368.82000000,3317.02285300,1580011199999
1580011200000,8368.21000000,8395.00000000,8343.20000000,8385.17000000,3035.97578100,1580025599999
1580025600000,8384.85000000,8482.80000000,8382.48000000,8479.15000000,6955.34047900,1580039999999
1580040000000,8479.15000000,8488.00000000,8436.00000000,8459.67000000,3979.68506700,1580054399999
1580054400000,8459.66000000,8618.00000000,8454.01000000,8569.10000000,9470.80991800,1580068799999
1580068800000,8566.99000000,8618.13000000,8550.55000000,8615.00000000,4371.65106600,1580083199999
1580083200000,8614.39000000,8704.00000000,8614.39000000,8670.10000000,8102.01713700,1580097599999
1580097600000,8670.11000000,8686.86000000,8630.84000000,8658.01000000,3950.40408000,1580111999999
1580112000000,8658.01000000,8750.00000000,8535.00000000,8735.67000000,9832.96418000,1580126399999
1580126400000,8735.67000000,8796.95000000,8700.41000000,8779.67000000,10276.35262800,1580140799999
1580140800000,8779.68000000,8988.00000000,8749.20000000,8932.12000000,13722.61699300,1580155199999
1580155200000,8932.11000000,9000.00000000,8890.10000000,8907.57000000,8089.18797800,1580169599999
1580169600000,8907.57000000,9166.00000000,8907.56000000,9111.95000000,12321.27610900,1580183999999
1580184000000,9111.59000000,9136.76000000,8930.67000000,9039.92000000,9860.55820900,1580198399999
1580198400000,9039.68000000,9117.47000000,8942.00000000,9082.13000000,10560.83012000,1580212799999
1580212800000,9081.34000000,9188.00000000,8958.00000000,9024.58000000,17407.17669200,1580227199999
1580227200000,9025.47000000,9045.88000000,8862.40000000,9010.86000000,11007.66696800,1580241599999
1580241600000,9010.23000000,9400.00000000,9007.74000000,9374.21000000,13427.34566700,1580255999999
1580256000000,9375.34000000,9420.82000000,9261.32000000,9343.50000000,10287.37454000,1580270399999
1580270400000,9343.75000000,9393.04000000,9314.00000000,9365.00000000,7381.45926700,1580284799999
1580284800000,9365.00000000,9434.94000000,9216.00000000,9303.15000000,13506.45098200,1580299199999
1580299200000,9303.16000000,9351.50000000,9250.05000000,9285.01000000,7377.27966100,1580313599999
1580313600000,9285.00000000,9415.00000000,9265.00000000,9393.98000000,7931.69936100,1580327999999
1580328000000,9393.73000000,9449.24000000,9288.75000000,9301.53000000,7379.80131100,1580342399999
1580342400000,9301.57000000,9333.97000000,9204.44000000,9280.30000000,6978.93134600,1580356799999
1580356800000,9281.63000000,9399.00000000,9277.23000000,9391.02000000,6395.24137300,1580371199999
1580371200000,9391.55000000,9408.36000000,9315.00000000,9338.21000000,7170.67678900,1580385599999
1580385600000,9338.21000000,9412.35000000,9306.00000000,9386.88000000,9528.27923800,1580399999999
1580400000000,9385.41000000,9530.00000000,9220.00000000,9506.82000000,22796.44492000,1580414399999
1580414400000,9506.32000000,9578.00000000,9466.66000000,9513.21000000,7757.17059300,1580428799999
1580428800000,9511.52000000,9530.22000000,9390.07000000,9444.00000000,5777.15120800,1580443199999
1580443200000,9444.69000000,9448.68000000,9320.00000000,9374.56000000,8076.11420000,1580457599999
1580457600000,9375.50000000,9414.94000000,9270.40000000,9328.41000000,9614.72268800,1580471999999
1580472000000,9328.39000000,9345.82000000,9210.01000000,9339.19000000,11193.06797000,1580486399999
1580486400000,9339.19000000,9367.50000000,9256.24000000,9302.67000000,5930.41501500,1580500799999
1580500800000,9303.72000000,9430.00000000,9300.59000000,9352.89000000,4960.55127100,1580515199999
1580515200000,9351.71000000,9464.53000000,9341.17000000,9432.33000000,4624.99237800,1580529599999
1580529600000,9431.75000000,9454.77000000,9377.77000000,9423.01000000,4130.35069700,1580543999999
1580544000000,9423.02000000,9425.76000000,9321.41000000,9354.66000000,5303.16073300,1580558399999
1580558400000,9354.65000000,9375.00000000,9281.00000000,9333.91000000,5925.08254000,1580572799999
1580572800000,9333.73000000,9420.98000000,9327.00000000,9367.09000000,5197.11062400,1580587199999
1580587200000,9367.76000000,9409.99000000,9350.00000000,9384.61000000,3397.37038200,1580601599999
1580601600000,9384.41000000,9387.03000000,9245.75000000,9266.83000000,6703.28436500,1580615999999
1580616000000,9266.79000000,9385.00000000,9120.00000000,9370.53000000,11191.36465900,1580630399999
1580630400000,9370.53000000,9450.00000000,9346.00000000,9435.54000000,7705.77174300,1580644799999
1580644800000,9435.79000000,9477.03000000,9363.89000000,9446.77000000,8442.81528300,1580659199999
1580659200000,9446.80000000,9460.00000000,9395.46000000,9438.08000000,5404.74364000,1580673599999
1580673600000,9437.90000000,9454.87000000,9322.00000000,9331.51000000,6242.93285000,1580687999999
1580688000000,9331.59000000,9618.79000000,9288.00000000,9385.59000000,16529.97261700,1580702399999
1580702400000,9386.24000000,9426.60000000,9346.09000000,9368.16000000,4456.42290200,1580716799999
1580716800000,9368.16000000,9399.42000000,9303.20000000,9351.48000000,7654.58310200,1580731199999
1580731200000,9352.00000000,9373.97000000,9265.00000000,9270.00000000,10467.09859500,1580745599999
1580745600000,9270.00000000,9331.50000000,9234.00000000,9316.70000000,7847.37798200,1580759999999
1580760000000,9316.04000000,9344.02000000,9251.01000000,9292.24000000,3936.67825300,1580774399999
1580774400000,9291.35000000,9350.00000000,9262.14000000,9282.95000000,4657.42834700,1580788799999
1580788800000,9282.96000000,9318.89000000,9227.58000000,9278.63000000,8513.73184200,1580803199999
1580803200000,9278.63000000,9327.00000000,9108.00000000,9182.81000000,14557.39219900,1580817599999
1580817600000,9182.81000000,9236.72000000,9093.01000000,9206.47000000,13655.34517500,1580831999999
1580832000000,9207.02000000,9240.00000000,9173.90000000,9186.37000000,7057.82979700,1580846399999
